Argentinos Jrs;21;Gabriel Florentín;Mediocentro ofensivo;13/03/1999;27;Argentina;1,73m;Derecho;06/07/2025;FK Orenburg;31/12/2029;500 mil €
Argentinos Jrs;5;Facundo Carrizo;Mediocentro ofensivo;31/05/2007;19;Argentina;-;;;;-;25 mil €
Argentinos Jrs;36;Gastón Bouhier;Mediocentro ofensivo;06/11/2008;17;Argentina / Italia;1,78m;Izquierdo;;;31/12/2027;-
Argentinos Jrs;29;Emiliano Viveros;Extremo izquierdo;30/09/2002;23;Argentina;1,78m;Derecho;11/02/2024;Arsenal FC;31/12/2029;800 mil €
Argentinos Jrs;27;Tomás Molina;Delantero centro;12/04/1995;31;Argentina;1,83m;Derecho;22/07/2024;CA Talleres;31/12/2029;2,50 mill. €
Argentinos Jrs;48;Facundo Jainikoski;Delantero centro;15/03/2008;18;Argentina;1,78m;;01/01/2026;AA Argentinos Juniors II;31/12/2027;2,50 mill. €
Argentinos Jrs;9;Gastón Verón;Delantero centro;23/04/2001;25;Argentina;1,84m;Derecho;01/01/2022;AA Argentinos Juniors II;31/12/2028;1,80 mill. €
Argentinos Jrs;19;Matías Giménez;Delantero centro;06/03/1999;27;Argentina;1,85m;Izquierdo;17/07/2025;CA Independiente;31/12/2029;1,50 mill. €
Argentinos Jrs;47;Diego Porcel;Delantero centro;21/01/2005;21;Argentina;1,77m;Derecho;01/07/2025;AA Argentinos Juniors II;31/12/2028;800 mil €
Argentinos Jrs;35;Alan Alcaraz;Delantero centro;11/07/2009;17;Argentina / Paraguay;1,77m;;;;-;200 mil €
Argentinos Jrs;34;Ryoga Kida;Delantero centro;15/07/2005;21;Japón;1,76m;;04/02/2024;Nagoya Grampus;31/12/2026;100 mil €
Newell's Old Boys;30;Josué Reinatti;Portero;02/06/2003;23;Argentina;1,88m;Derecho;01/01/2024;CA Newell's Old Boys II;31/12/2029;2,50 mill. €
Newell's Old Boys;21;Gabriel Arias;Portero;13/09/1987;39;Chile / Argentina;1,89m;Derecho;14/01/2026;Racing Club;31/12/2026;200 mil €
Newell's Old Boys;17;Lautaro Giannetti;Defensa central;13/11/1993;32;Argentina / Italia;1,85m;Derecho;01/07/2026;Antalyaspor;30/06/2028;1,20 mill. €
Newell's Old Boys;22;Oscar Salomón;Defensa central;22/03/1999;27;Argentina / Italia;1,81m;Derecho;19/01/2026;CA Boca Juniors;31/12/2028;1,20 mill. €
Newell's Old Boys;15;Saúl Salcedo;Defensa central;29/08/1997;29;Paraguay;1,83m;Derecho;19/07/2024;Club Olimpia;31/12/2027;1,00 mill. €
Newell's Old Boys;2;Ian Glavinovich;Defensa central;27/10/2001;24;Argentina / Croacia;1,83m;Derecho;01/01/2024;CA Newell's Old Boys II;31/12/2026;900 mil €
Newell's Old Boys;16;Lucas Carrizo;Defensa central;20/05/1997;29;Argentina;1,80m;Izquierdo;13/08/2026;CA Huracán;31/12/2029;800 mil €
Newell's Old Boys;25;Bruno Cabrera;Defensa central;28/04/1997;29;Argentina;1,84m;Derecho;14/01/2026;Coquimbo Unido;31/12/2028;700 mil €
Newell's Old Boys;23;Nicolás Goitea;Defensa central;11/06/1997;29;Argentina;1,85m;Derecho;14/01/2026;CA Mitre;31/12/2026;300 mil €
Newell's Old Boys;28;Jeronimo Russo;Lateral izquierdo;30/05/2005;21;Argentina / Italia;1,73m;Izquierdo;01/01/2026;CA Newell's Old Boys II;31/12/2029;1,00 mill. €
Newell's Old Boys;3;Martín Luciano;Lateral izquierdo;12/08/2003;23;Argentina;1,77m;Izquierdo;01/01/2022;CA Newell's Old Boys II;31/12/2027;100 mil €
Newell's Old Boys;6;Martín Ortega;Lateral derecho;20/08/1999;27;Argentina / Italia;1,81m;Derecho;04/03/2026;CA Tigre;31/12/2026;1,00 mill. €
Newell's Old Boys;4;Alejo Montero;Lateral derecho;05/05/1998;28;Argentina;1,78m;Derecho;25/01/2025;CA Agropecuario;31/12/2027;600 mil €
Newell's Old Boys;24;Franco Escobar;Lateral derecho;21/02/1995;31;Argentina / Estados Unidos;1,80m;Derecho;01/07/2026;CA Peñarol;31/12/2027;600 mil €
Newell's Old Boys;5;Luca Regiardo;Pivote;23/10/2006;19;Argentina;1,79m;Derecho;01/01/2025;CA Newell's Old Boys U20;31/12/2029;4,00 mill. €
Newell's Old Boys;10;Valentino Acuña;Pivote;27/01/2006;20;Argentina;1,77m;Izquierdo;01/01/2025;CA Newell's Old Boys II;31/12/2027;1,50 mill. €
Newell's Old Boys;26;Rodrigo Herrera;Pivote;02/08/2000;26;Argentina;1,79m;Derecho;22/01/2026;CSD Defensa y Justicia;31/12/2028;1,50 mill. €
Newell's Old Boys;29;Marcelo Esponda;Pivote;14/01/2003;23;Argentina / Italia;1,79m;Derecho;01/07/2022;CA Newell's Old Boys II;31/12/2026;225 mil €
Newell's Old Boys;8;David Sotelo;Mediocentro;30/07/2003;23;Argentina;1,82m;Derecho;01/01/2023;CA Newell's Old Boys II;31/12/2027;200 mil €
Newell's Old Boys;27;Lucas Gómez;Mediocentro;17/06/2004;22;Argentina;1,78m;Derecho;31/07/2026;AA Argentinos Juniors;30/06/2026;150 mil €
Newell's Old Boys;20;Facundo Guch;Mediocentro ofensivo;20/01/2007;19;Argentina;1,77m;Izquierdo;01/07/2025;CA Newell's Old Boys II;31/12/2029;3,50 mill. €
Newell's Old Boys;19;Jerónimo Gómez Mattar;Mediocentro ofensivo;07/08/2008;18;Argentina;1,80m;Derecho;01/07/2025;CA Newell's Old Boys II;31/12/2027;2,00 mill. €
Newell's Old Boys;15;Alan Soñora;Mediocentro ofensivo;03/08/1998;28;Estados Unidos / Italia;1,73m;Izquierdo;21/07/2026;Club Cerro Porteño;30/06/2027;300 mil €
Newell's Old Boys;-;Fabricio Tirado;Mediocentro ofensivo;18/09/2004;22;Argentina;1,75m;Derecho;01/01/2025;CA Newell's Old Boys II;31/12/2027;50 mil €
Newell's Old Boys;33;Walter Núñez;Extremo izquierdo;13/02/2003;23;Argentina;1,78m;Derecho;14/01/2026;Montevideo City Torque;31/12/2026;900 mil €
Newell's Old Boys;39;Thomas Rios;Extremo izquierdo;22/09/2006;20;Argentina;1,82m;Izquierdo;01/07/2026;CA Newell's Old Boys II;31/12/2029;300 mil €
Newell's Old Boys;-;Santiago Solari;Extremo derecho;19/01/1998;28;Argentina;1,78m;Derecho;02/09/2026;Racing Club;30/06/2027;2,70 mill. €
Newell's Old Boys;18;Walter Mazzantti;Extremo derecho;05/09/1996;30;Argentina;1,75m;Derecho;09/03/2026;CA Independiente;31/12/2026;2,20 mill. €
Newell's Old Boys;18;Mateo García;Extremo derecho;10/09/1996;30;Argentina / Italia;1,72m;Izquierdo;30/07/2026;Atlas Guadalajara;31/12/2027;1,00 mill. €
Newell's Old Boys;9;Matías Cóccaro;Delantero centro;15/11/1997;28;Uruguay / Italia;1,79m;Derecho;12/01/2026;CF Montréal;31/12/2028;2,00 mill. €
Newell's Old Boys;99;Ignacio Ramírez;Delantero centro;01/02/1997;29;Uruguay / Italia;1,80m;Derecho;19/01/2024;Club Nacional;31/12/2027;1,20 mill. €
Newell's Old Boys;36;Francisco Scarpeccio;Delantero centro;22/01/2006;20;Argentina;1,89m;Derecho;01/01/2026;CA Newell's Old Boys II;31/12/2029;150 mil €
Platense;30;Juan Pablo Cozzani;Portero;09/10/1998;27;Argentina;1,84m;Derecho;01/01/2025;Club Deportivo Maipú;31/12/2029;3,50 mill. €
Platense;22;Nicolás Sumavil;Portero;20/11/1999;26;Argentina;1,85m;Derecho;02/02/2024;AA Argentinos Juniors II;31/12/2026;400 mil €
Platense;1;Brian Bustos;Portero;22/08/1996;30;Argentina;1,85m;Derecho;19/01/2026;Deportivo Cuenca;31/12/2026;375 mil €
Platense;13;Ignacio Vázquez;Defensa central;15/05/1997;29;Argentina;1,84m;Derecho;01/01/2024;CA All Boys;31/12/2028;2,50 mill. €
Platense;6;Eugenio Raggio;Defensa central;31/08/2001;25;Argentina;1,80m;Derecho;14/01/2026;CSD Flandria;31/12/2026;1,00 mill. €
Platense;32;Santiago Quirós;Defensa central;04/03/2003;23;Argentina;1,79m;Izquierdo;25/01/2026;Racing Club;31/12/2026;600 mil €
Platense;34;Mateo Mendía;Defensa central;03/02/2004;22;Argentina;1,91m;Derecho;19/01/2026;CA Boca Juniors;31/12/2026;300 mil €
Platense;42;Gonzalo Goñi;Defensa central;16/08/1998;28;Argentina;1,84m;Derecho;04/02/2025;CA Barracas Central;31/12/2026;300 mil €
Platense;31;Victor Cuesta;Defensa central;19/11/1988;37;Argentina / Brasil;1,87m;Izquierdo;29/01/2026;CA Newell's Old Boys;31/12/2026;200 mil €
Platense;3;Tomás Silva;Lateral izquierdo;08/03/2003;23;Argentina;1,75m;Izquierdo;14/01/2026;CA San Lorenzo de Almagro;31/12/2028;2,00 mill. €
Platense;38;Celías Ingenthron;Lateral izquierdo;28/06/2008;18;Argentina;1,75m;Izquierdo;01/01/2026;CA Platense II;31/12/2027;125 mil €
Platense;25;Juan Ignacio Saborido;Lateral derecho;25/04/1998;28;Argentina;1,80m;Derecho;09/01/2024;CA Villa San Carlos;31/12/2027;1,50 mill. €
Platense;4;Agustín Lagos;Lateral derecho;09/10/2001;24;Argentina;1,84m;Derecho;20/01/2026;CA Vélez Sarsfield;31/12/2026;500 mil €
Platense;-;Fabricio López;Lateral derecho;21/11/2002;23;Argentina;1,79m;Derecho;08/08/2026;Club Deportivo Armenio;30/06/2027;400 mil €
Platense;15;Maximiliano Amarfil;Pivote;03/11/2001;24;Argentina;1,74m;Derecho;16/01/2026;Club Cipolletti;31/12/2026;2,00 mill. €
Platense;5;Iván Gómez;Pivote;28/02/1997;29;Argentina;1,67m;Derecho;12/01/2024;Club Estudiantes de La Plata;31/12/2027;1,00 mill. €
Platense;17;Felipe Bussio;Pivote;16/06/2004;22;Argentina;1,78m;Derecho;17/07/2025;CA Vélez Sarsfield;31/12/2026;400 mil €
Platense;26;Pablo Ferreira;Mediocentro;23/10/2004;21;Argentina;1,78m;Derecho;27/01/2026;Club Deportivo Morón;31/12/2029;2,00 mill. €
Platense;24;Martín Barrios;Mediocentro;24/01/1999;27;Uruguay;1,75m;Derecho;25/01/2026;Racing Club;31/12/2026;750 mil €
Platense;27;Santiago Dalmasso;Mediocentro;18/06/2004;22;Argentina;1,83m;Derecho;19/01/2026;CA Boca Juniors;31/12/2026;100 mil €
Platense;10;Franco Zapiola;Mediocentro ofensivo;19/02/2001;25;Argentina;1,76m;Izquierdo;19/07/2024;Club Estudiantes de La Plata;31/12/2027;2,50 mill. €
Platense;23;Leonardo Heredia;Mediocentro ofensivo;11/01/1996;30;Argentina;1,87m;Derecho;14/01/2026;AA Argentinos Juniors;31/12/2026;1,00 mill. €
Platense;16;Gastón Togni;Extremo izquierdo;20/09/1997;29;Argentina;1,81m;Izquierdo;05/08/2026;CSD Defensa y Justicia;31/12/2026;1,70 mill. €
Platense;18;Bautista Merlini;Extremo izquierdo;04/07/1995;31;Argentina;1,79m;Derecho;19/01/2026;Club de Gimnasia y Esgrima La Plata;31/12/2026;400 mil €
Platense;29;Franco Minerva;Extremo izquierdo;31/01/2006;20;Argentina;1,77m;Izquierdo;01/07/2024;CA Platense II;31/12/2028;350 mil €
Platense;7;Guido Mainero;Extremo derecho;23/03/1995;31;Argentina;1,79m;Derecho;01/07/2024;Instituto ACC;31/12/2027;2,00 mill. €
Platense;43;Nicolás Retamar;Extremo derecho;06/02/1999;27;Argentina;1,75m;Derecho;29/01/2026;Club Ferro Carril Oeste;31/12/2026;1,20 mill. €
Platense;33;Juan Carlos Gauto;Extremo derecho;02/06/2004;22;Argentina;1,72m;Derecho;14/01/2026;FC Basilea;31/12/2026;1,00 mill. €
Platense;28;Manuel Tucker;Extremo derecho;31/10/2004;21;Argentina / Italia;1,78m;Derecho;01/01/2025;CA Platense II;31/12/2026;50 mil €
Platense;9;Tomás Nasif;Delantero centro;02/01/2004;22;Argentina / Siria;1,85m;Derecho;14/01/2026;CA River Plate;31/12/2026;1,20 mill. €
Platense;11;Nicolás López;Delantero centro;01/10/1993;32;Uruguay;1,78m;Izquierdo;13/07/2026;Club Nacional;31/12/2027;800 mil €
Platense;99;Gonzalo Lencina;Delantero centro;18/10/1997;28;Argentina / Italia;1,78m;Derecho;06/02/2026;Deportes Tolima;31/12/2028;600 mil €
Platense;21;Augusto Lotti;Delantero centro;10/06/1996;30;Argentina / Italia;1,80m;Derecho;16/07/2024;CD Cruz Azul;31/12/2026;500 mil €
Platense;19;Héctor Bobadilla;Delantero centro;08/06/2001;25;Paraguay;1,77m;;19/01/2026;Club Cerro Porteño;31/12/2026;450 mil €
Platense;20;Luciano Giménez;Delantero centro;18/02/2000;26;Argentina;1,87m;Derecho;01/08/2026;Club Estudiantes de La Plata;30/06/2027;300 mil €
Platense;-;Bruno Sepúlveda;Delantero centro;17/09/1992;34;Argentina;1,88m;Derecho;02/09/2026;CA Banfield;31/12/2027;225 mil €
Independiente;77;Santiago Mele;Portero;06/09/1997;29;Uruguay / Italia;1,85m;Derecho;28/07/2026;CF Monterrey;30/06/2027;2,00 mill. €
Independiente;33;Rodrigo Rey;Portero;08/03/1991;35;Argentina / Italia;1,90m;Derecho;01/01/2023;Club de Gimnasia y Esgrima La Plata;31/12/2026;1,00 mill. €
Independiente;1;Joaquín Blázquez;Portero;28/01/2001;25;Argentina / Italia;1,93m;Derecho;14/01/2025;CA Talleres;31/12/2026;150 mil €
Independiente;35;Juan Miguel Arrayago;Defensa central;17/11/2008;17;Argentina;1,84m;Izquierdo;01/07/2026;CA Independiente II;31/12/2028;2,00 mill. €
Independiente;36;Sebastián Valdez;Defensa central;06/11/1995;30;Argentina;1,91m;Derecho;04/01/2025;CA Central Córdoba (SdE);31/12/2027;1,50 mill. €
Independiente;2;Franco Calderón;Defensa central;13/05/1998;28;Argentina;1,85m;Derecho;16/08/2026;Universidad de Chile;31/12/2027;1,20 mill. €
Independiente;13;Juan Fedorco;Defensa central;28/11/2000;25;Argentina;1,85m;Derecho;25/01/2024;CA Nueva Chicago;31/12/2028;700 mil €
Independiente;22;Facundo Zabala;Lateral izquierdo;02/01/1999;27;Argentina / España;1,72m;Izquierdo;24/07/2025;Club Olimpia;31/12/2028;1,80 mill. €
Independiente;3;Jonathan De Irastorza;Lateral izquierdo;05/08/2005;21;Argentina;1,74m;Izquierdo;01/01/2025;CA Independiente II;31/12/2026;125 mil €
Independiente;4;Santiago Arias;Lateral derecho;13/01/1992;34;Colombia;1,77m;Derecho;26/01/2026;Esporte Clube Bahia;31/12/2027;1,20 mill. €
Independiente;29;Leonardo Godoy;Lateral derecho;28/04/1995;31;Argentina;1,73m;Derecho;06/07/2025;Club Athletico Paranaense;31/12/2028;1,00 mill. €
Independiente;32;David Martínez;Pivote;14/06/2004;22;Argentina;1,70m;;01/01/2024;CA Independiente II;31/12/2027;1,20 mill. €
Independiente;23;Iván Marcone;Pivote;03/06/1990;36;Argentina / Italia;1,83m;Derecho;18/06/2022;Elche CF;31/12/2026;400 mil €
Independiente;37;Joel Medina;Mediocentro;07/07/2007;19;Argentina;1,74m;Derecho;;;31/12/2027;50 mil €
Independiente;14;Lautaro Millán;Mediocentro ofensivo;16/08/2005;21;Chile / Argentina;1,71m;Derecho;01/07/2024;CA Independiente II;31/12/2027;2,50 mill. €
Independiente;16;Mateo Pérez Curci;Mediocentro ofensivo;24/01/2006;20;Argentina;1,79m;;01/01/2026;CA Independiente II;31/12/2028;2,50 mill. €
Independiente;10;Luciano Cabral;Mediocentro ofensivo;26/04/1995;31;Chile / Argentina;1,72m;Derecho;01/01/2025;Club León FC;31/12/2027;750 mil €
Independiente;24;Josias Palais;Mediocentro ofensivo;11/04/2006;20;Argentina;1,81m;Derecho;01/07/2026;CA Independiente II;31/12/2029;300 mil €
Independiente;19;Matías Abaldo;Extremo izquierdo;03/04/2004;22;Uruguay / Alemania;1,72m;Derecho;01/07/2026;Defensor Sporting Club;31/12/2029;5,00 mill. €
Independiente;-;Rodrigo Márquez;Extremo izquierdo;15/02/2002;24;Argentina;1,77m;Izquierdo;01/07/2021;CA Independiente II;31/12/2027;100 mil €
Independiente;7;Santiago Montiel;Extremo derecho;22/11/2000;25;Argentina;1,66m;Izquierdo;14/08/2024;AA Argentinos Juniors;31/12/2028;4,00 mill. €
Independiente;8;Maximiliano Meza;Extremo derecho;15/12/1992;33;Argentina;1,81m;Derecho;01/07/2026;CA River Plate;31/12/2027;700 mil €
Independiente;15;Imanol Machuca;Extremo derecho;15/01/2000;26;Malasia / Argentina;1,70m;Derecho;31/07/2026;Fortaleza Esporte Clube;31/12/2029;-
Independiente;9;Iván Morales;Delantero centro;29/07/1999;27;Chile;1,80m;Derecho;08/09/2026;AA Argentinos Juniors;30/06/2027;1,50 mill. €
Independiente;6;Chimy Ávila;Delantero centro;06/02/1994;32;Argentina / España;1,72m;Derecho;18/08/2026;Real Betis Balompié;31/12/2028;1,00 mill. €
Independiente;34;Felipe Tempone;Delantero centro;03/02/2006;20;Argentina;1,84m;Derecho;01/07/2026;CA Independiente II;31/12/2027;100 mil €
Defensa y Justicia;1;Matías Borgogno;Portero;21/08/1998;28;Argentina / Italia;1,88m;Derecho;22/07/2026;CA San Martín (San Juan);30/06/2027;2,80 mill. €
Defensa y Justicia;36;Lautaro Amadé;Portero;21/12/1999;26;Argentina;1,93m;Derecho;01/01/2021;CSD Defensa y Justicia II;31/12/2026;300 mil €
Defensa y Justicia;29;Damián Fernández;Defensa central;02/01/2001;25;Argentina;1,79m;Derecho;06/07/2025;CA Vélez Sarsfield;31/12/2029;1,80 mill. €
Defensa y Justicia;21;David Martínez;Defensa central;21/01/1998;28;Paraguay / Argentina;1,85m;Izquierdo;14/01/2026;CA River Plate;31/12/2026;900 mil €
Defensa y Justicia;6;Ezequiel Burdín;Defensa central;16/10/2004;21;Uruguay;1,92m;Izquierdo;07/08/2026;Albion FC;30/06/2030;800 mil €
Defensa y Justicia;2;Samuel Lucero;Defensa central;29/07/2005;21;Argentina;1,84m;Izquierdo;01/01/2025;CSD Defensa y Justicia II;31/12/2027;250 mil €
Defensa y Justicia;32;Nazareno Roselli;Defensa central;09/08/2006;20;Argentina;1,84m;Derecho;14/01/2026;Arsenal FC;31/12/2028;150 mil €
Defensa y Justicia;3;Fernando Román;Lateral izquierdo;20/11/1998;27;Paraguay;1,86m;Izquierdo;09/07/2026;CA Aldosivi;31/12/2027;450 mil €
Defensa y Justicia;40;Máximo Rodríguez;Lateral izquierdo;05/02/2005;21;Argentina / España;1,83m;Izquierdo;14/01/2026;CA Talleres RE II;31/12/2027;150 mil €
Defensa y Justicia;30;Demián Domínguez;Lateral izquierdo;14/01/2006;20;Argentina;1,79m;;01/08/2026;CA Vélez Sarsfield;31/12/2027;25 mil €
Defensa y Justicia;16;Ayrton Portillo;Lateral derecho;18/08/2000;26;Argentina;1,82m;Derecho;10/07/2024;AMSD Atlético de Rafaela;31/12/2027;1,00 mill. €
Defensa y Justicia;33;Lucas Souto;Lateral derecho;11/10/1998;27;Argentina / Italia;1,80m;Ambidiestro;08/07/2022;Club Ferro Carril Oeste;31/12/2026;400 mil €
Defensa y Justicia;28;Valentín Loza;Lateral derecho;12/02/2007;19;Argentina;-;Derecho;01/07/2026;CSD Defensa y Justicia II;-;175 mil €
Defensa y Justicia;5;Julián López;Pivote;08/01/2000;26;Argentina;1,86m;Derecho;01/01/2024;Racing Club;31/12/2026;650 mil €
Defensa y Justicia;15;Santiago Sosa;Mediocentro;30/01/2005;21;Argentina;1,75m;Derecho;03/01/2025;CA San Lorenzo de Almagro;31/12/2028;4,00 mill. €
Defensa y Justicia;8;César Pérez;Mediocentro;29/11/2002;23;Chile;1,76m;Derecho;24/07/2024;Unión La Calera;31/12/2028;3,00 mill. €
Defensa y Justicia;-;Éver Banega;Mediocentro;29/06/1988;38;Argentina / España;1,74m;Derecho;14/01/2026;CA Newell's Old Boys;31/12/2026;400 mil €
Defensa y Justicia;10;Aarón Molinas;Mediocentro ofensivo;02/08/2000;26;Argentina / Italia;1,75m;Derecho;01/02/2024;CA Boca Juniors;31/12/2027;3,20 mill. €
Defensa y Justicia;19;David Barbona;Mediocentro ofensivo;22/02/1995;31;Argentina;1,76m;Derecho;03/01/2024;Club Tijuana;31/12/2026;450 mil €
Defensa y Justicia;23;Mateo Aguiar;Mediocentro ofensivo;18/03/2007;19;Argentina;1,68m;;01/01/2026;CSD Defensa y Justicia II;31/12/2028;225 mil €
Defensa y Justicia;-;Nicolás Palavecino;Mediocentro ofensivo;29/03/2003;23;Argentina;1,86m;Derecho;01/01/2025;Club Estudiantes de La Plata;31/12/2027;150 mil €
Defensa y Justicia;26;Jeremías Lucco;Mediocentro ofensivo;10/12/2005;20;Argentina;1,72m;Derecho;31/07/2026;CA Belgrano;31/12/2027;150 mil €
Defensa y Justicia;22;Maximiliano Porcel;Mediocentro ofensivo;02/01/2006;20;Argentina;1,78m;Izquierdo;01/08/2026;CA Vélez Sarsfield;31/12/2027;75 mil €
Defensa y Justicia;24;Juan Gutiérrez;Extremo izquierdo;04/02/2002;24;Uruguay / Italia;1,78m;Derecho;02/07/2026;UD Almería;30/06/2030;2,00 mill. €
Defensa y Justicia;27;Domingo Blanco;Extremo derecho;22/04/1995;31;Argentina;1,70m;Derecho;14/07/2026;Club Tijuana;30/06/2027;1,00 mill. €
Defensa y Justicia;25;Facundo Altamira;Extremo derecho;03/08/2001;25;Argentina;1,83m;Derecho;27/01/2026;CD Godoy Cruz Antonio Tomba;31/12/2026;550 mil €
Defensa y Justicia;17;Agustín Hausch;Extremo derecho;21/05/2003;23;Argentina;1,75m;Derecho;03/01/2025;CA San Lorenzo de Almagro;31/12/2028;400 mil €
Defensa y Justicia;11;Tiziano Perrotta;Delantero centro;25/11/2006;19;Argentina;1,80m;Izquierdo;14/08/2026;Elche CF;31/12/2026;3,50 mill. €
Defensa y Justicia;7;Tomás Pérez;Delantero centro;27/04/2006;20;Argentina;1,81m;Derecho;31/07/2026;Racing Club;31/12/2027;300 mil €
Defensa y Justicia;9;Leandro Fernández;Delantero centro;12/03/1991;35;Argentina;1,79m;Derecho;09/07/2026;AA Argentinos Juniors;31/12/2027;300 mil €
Gimnasia y Esgrima La Plata;23;Nelson Insfrán;Portero;24/05/1995;31;Argentina;1,79m;Derecho;01/07/2019;Club de Gimnasia y Esgrima La Plata II;31/12/2027;2,00 mill. €
Gimnasia y Esgrima La Plata;15;Harlen Castillo;Portero;17/08/1993;33;Colombia;1,88m;Derecho;14/07/2026;Atlético Nacional;31/12/2027;350 mil €
Gimnasia y Esgrima La Plata;27;Julián Kadijevic;Portero;27/01/2004;22;Argentina / Grecia;1,86m;Derecho;06/01/2024;Club Comunicaciones;31/12/2027;50 mil €
Gimnasia y Esgrima La Plata;4;Renzo Giampaoli;Defensa central;07/01/2000;26;Argentina / Italia;1,87m;Derecho;16/01/2025;CA Boca Juniors;31/12/2026;1,50 mill. €
Gimnasia y Esgrima La Plata;21;Enzo Martínez;Defensa central;29/04/1998;28;Uruguay;1,84m;Izquierdo;03/09/2024;Liverpool FC Montevideo;31/12/2028;1,50 mill. €
Gimnasia y Esgrima La Plata;35;Juan Cortazzo;Defensa central;18/10/2005;20;Argentina;1,91m;Ambidiestro;01/01/2026;Club de Gimnasia y Esgrima La Plata II;31/12/2027;400 mil €
Gimnasia y Esgrima La Plata;14;Gonzalo Errecalde;Defensa central;30/03/2000;26;Argentina;1,86m;Derecho;23/01/2026;CA Chacarita Juniors;31/12/2026;175 mil €
Gimnasia y Esgrima La Plata;13;Germán Conti;Defensa central;03/06/1994;32;Argentina / Italia;1,93m;Derecho;24/07/2025;Racing Club;30/06/2027;150 mil €
Gimnasia y Esgrima La Plata;24;Pedro Silva Torrejón;Lateral izquierdo;25/01/1997;29;Argentina / Italia;1,80m;Izquierdo;23/01/2025;Panetolikos;31/12/2026;1,20 mill. €
Gimnasia y Esgrima La Plata;22;Matías Melluso;Lateral izquierdo;09/06/1998;28;Argentina;1,70m;Izquierdo;24/01/2025;Pafos FC;31/12/2026;200 mil €
Gimnasia y Esgrima La Plata;25;Alexis Steimbach;Lateral derecho;25/07/2002;24;Argentina / Alemania;1,84m;Derecho;01/07/2022;Club de Gimnasia y Esgrima La Plata II;31/12/2026;2,20 mill. €
Gimnasia y Esgrima La Plata;31;Bautista Barros Schelotto;Lateral derecho;13/01/2000;26;Argentina / España;1,81m;Derecho;01/01/2022;Club de Gimnasia y Esgrima La Plata II;31/12/2026;350 mil €
Gimnasia y Esgrima La Plata;28;Fabricio Corbalán;Lateral derecho;29/09/2003;22;Argentina;1,70m;Derecho;01/01/2025;Club de Gimnasia y Esgrima La Plata II;31/12/2026;75 mil €
Gimnasia y Esgrima La Plata;10;Nicolás Barros Schelotto;Pivote;22/09/2006;20;Argentina;1,74m;Izquierdo;01/07/2025;Club de Gimnasia y Esgrima La Plata II;31/12/2027;6,00 mill. €
Gimnasia y Esgrima La Plata;5;Ignacio Miramón;Pivote;12/06/2003;23;Argentina / Italia;1,73m;Derecho;14/01/2026;LOSC Lille;31/12/2026;2,50 mill. €
Gimnasia y Esgrima La Plata;18;Mateo Seoane;Pivote;09/02/2004;22;Argentina / España;1,78m;Derecho;06/07/2025;CA Vélez Sarsfield;31/12/2026;700 mil €
Gimnasia y Esgrima La Plata;39;Facundo Di Biasi;Pivote;22/06/2005;21;Argentina;1,75m;Derecho;01/01/2025;Club de Gimnasia y Esgrima La Plata II;31/12/2028;300 mil €
Gimnasia y Esgrima La Plata;16;Augusto Max;Mediocentro;10/08/1992;34;Argentina;1,68m;Derecho;03/09/2024;FK Zeleznicar Pancevo;31/12/2026;100 mil €
Gimnasia y Esgrima La Plata;8;Nacho Fernández;Mediocentro ofensivo;12/01/1990;36;Argentina;1,82m;Izquierdo;14/01/2026;CA River Plate;31/12/2026;225 mil €
Gimnasia y Esgrima La Plata;20;Juan Pérez;Mediocentro ofensivo;25/07/2004;22;Colombia;1,69m;Izquierdo;04/07/2025;Deportivo Pereira;31/12/2026;150 mil €
Gimnasia y Esgrima La Plata;34;Leandro Mamut;Mediocentro ofensivo;31/12/2003;22;Argentina;1,78m;Derecho;01/01/2023;Club de Gimnasia y Esgrima La Plata II;31/12/2026;50 mil €
Gimnasia y Esgrima La Plata;42;Santiago Villarreal;Mediocentro ofensivo;20/11/2005;20;Argentina;1,68m;;01/01/2026;Club de Gimnasia y Esgrima La Plata II;31/12/2028;50 mil €
Gimnasia y Esgrima La Plata;11;Jeremías Merlo;Extremo izquierdo;20/06/2006;20;Argentina;1,70m;Derecho;01/01/2025;Club de Gimnasia y Esgrima La Plata II;31/12/2028;700 mil €
Gimnasia y Esgrima La Plata;17;Lucas Janson;Extremo izquierdo;16/08/1994;32;Argentina;1,71m;Derecho;28/07/2026;CA Boca Juniors;30/06/2027;200 mil €
Gimnasia y Esgrima La Plata;7;Manuel Panaro;Extremo derecho;28/12/2002;23;Argentina;1,81m;Derecho;13/08/2024;Al-Shahania SC;31/12/2027;1,80 mill. €
Gimnasia y Esgrima La Plata;43;Maximiliano Zalazar;Extremo derecho;08/03/2001;25;Argentina;1,75m;Derecho;06/07/2025;CA Boca Juniors;31/12/2026;375 mil €
Gimnasia y Esgrima La Plata;26;Franco Torres;Extremo derecho;25/05/1999;27;Argentina;1,70m;Derecho;01/01/2022;Club de Gimnasia y Esgrima La Plata II;31/12/2026;300 mil €
Gimnasia y Esgrima La Plata;32;Marcelo Torres;Delantero centro;06/11/1997;28;Argentina;1,80m;Derecho;08/07/2025;United FC (UAE);31/12/2029;2,80 mill. €
